"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        5878,      -4.967221021,      -2.922277151,      -3.228325811,      -3.312719444,      0.5556035017
          0,           0,        5879,      -4.968812672,      -2.924880822,       -3.23001286,      -3.312231348,      0.5575301134
          0,           0,        5880,      -4.970613566,      -2.927685025,      -3.231838671,      -3.312556686,      0.5587203268
          0,           0,        5881,      -4.972639371,      -2.930676056,      -3.233927012,      -3.309439286,      0.5626756732
          0,           0,        5882,      -4.974888629,       -2.93386792,      -3.236180353,      -3.307522809,      0.5656849097
          0,           0,        5883,      -4.977362835,      -2.937265802,      -3.238570849,      -3.306787365,        0.56776532
          0,           0,        5884,      -4.980062247,      -2.940866958,      -3.241099167,      -3.306022686,       0.569803787
          0,           0,        5885,      -4.982987032,      -2.944667813,      -3.243767971,      -3.305120339,      0.5719238669
          0,           0,        5886,      -4.986137011,      -2.948664961,         -3.246583,      -3.303993637,       0.574194339
          0,           0,        5887,      -4.989511167,      -2.952854462,       -3.24955013,      -3.302640244,      0.5766163557
          0,           0,        5888,       -4.99310753,      -2.957231449,      -3.252674482,      -3.301088903,      0.5791677867
          0,           0,        5889,      -4.996923268,      -2.961789866,      -3.255960848,      -3.299367662,      0.5818273093
          0,           0,        5890,      -5.000954734,      -2.966530493,      -3.259410923,      -3.297702703,       0.584406364
          0,           0,        5891,      -5.005188722,      -2.971431695,      -3.263115851,      -3.295724517,      0.5872171086
          0,           0,        5892,      -5.009623898,      -2.976470387,      -3.267016954,      -3.293602143,      0.5901172529
          0,           0,        5893,      -5.014244487,      -2.981645501,      -3.271051835,      -3.291907116,      0.5926712897
          0,           0,        5894,      -5.019039215,      -2.986959387,      -3.275375893,      -3.290030876,      0.5953308695
          0,           0,        5895,      -5.024011161,      -2.992394512,      -3.280036677,      -3.287706226,       0.598321368
          0,           0,        5896,      -5.029161209,      -2.997930464,      -3.284938956,      -3.285278236,      0.6013764488
          0,           0,        5897,      -5.034480804,      -3.003543749,      -3.290040144,      -3.282747219,       0.604489796
          0,           0,        5898,      -5.039953148,      -3.009206043,      -3.295335688,      -3.280159156,      0.6076297941
          0,           0,        5899,      -5.045555484,      -3.014885207,      -3.300814616,      -3.277467779,      0.6108271114
          0,           0,        5900,      -5.051261244,      -3.020545697,      -3.306462125,      -3.274681613,      0.6140762026
          0,           0,        5901,      -5.057041475,      -3.026148019,      -3.312268345,      -3.271827817,      0.6173579418
          0,           0,        5902,      -5.062865281,      -3.031648265,      -3.318226749,      -3.268917988,      0.6206644066
          0,           0,        5903,      -5.068699104,      -3.036997836,      -3.324330775,      -3.265961478,      0.6239894452
          0,           0,        5904,      -5.074506347,      -3.042143278,      -3.330572783,      -3.266703173,      0.6244222954
          0,           0,        5905,      -5.080247739,      -3.047032861,      -3.336943928,       -3.26965445,        0.62287152
          0,           0,        5906,      -5.085875152,      -3.051603164,      -3.343437355,      -3.267556052,      0.6252211045
          0,           0,        5907,      -5.091339655,      -3.055792883,      -3.350043944,      -3.265786531,      0.6273825093
          0,           0,        5908,      -5.096590668,      -3.059535758,      -3.356745427,      -3.261650834,      0.6312590276
          0,           0,        5909,      -5.101571216,      -3.062762564,       -3.36352345,      -3.257323226,      0.6353588049
          0,           0,        5910,      -5.106219206,      -3.065395744,      -3.370353827,      -3.253704568,      0.6389357332
          0,           0,        5911,      -5.110469932,      -3.067360668,      -3.377198656,       -3.25035765,      0.6422900717
          0,           0,        5912,      -5.114259772,       -3.06861852,      -3.384016461,      -3.247072182,      0.6455769144
          0,           0,        5913,      -5.117524033,      -3.069125399,      -3.390756776,      -3.243787211,      0.6488421606
          0,           0,        5914,      -5.120198547,      -3.068835363,      -3.397363132,      -3.240582018,      0.6519864216
          0,           0,        5915,        -5.1222211,      -3.067711441,      -3.403773461,      -3.230211131,      0.6600860249
          0,           0,        5916,      -5.123534803,      -3.065732368,      -3.409918122,      -3.221773323,      0.6672651205
          0,           0,        5917,      -5.124091134,      -3.062894021,      -3.415735463,      -3.216810871,       0.671834868
          0,           0,        5918,        -5.1238487,      -3.059196084,      -3.421159535,      -3.213339684,      0.6751798896
          0,           0,        5919,       -5.12277648,      -3.054649376,      -3.426118253,      -3.210383892,      0.6780681787
          0,           0,        5920,      -5.120855749,      -3.049279681,       -3.43053456,      -3.207583486,      0.6808031785
          0,           0,        5921,      -5.118080962,      -3.043128776,      -3.434329265,      -3.204833494,      0.6834786114
          0,           0,        5922,      -5.114460531,      -3.036254826,      -3.437428313,      -3.202087885,      0.6861359969
          0,           0,        5923,      -5.110023459,      -3.028704397,      -3.439761578,       -3.19935917,       0.688766741
          0,           0,        5924,      -5.104795098,      -3.020542703,      -3.441259222,      -3.196609979,       0.691395068
          0,           0,        5925,      -5.098817156,      -3.011836374,      -3.441865488,      -3.193888995,       0.693986118
          0,           0,        5926,      -5.092138919,       -3.00265353,      -3.441541942,      -3.191201798,      0.6965346681
          0,           0,        5927,      -5.084819117,      -2.993063463,       -3.44026407,      -3.188539438,      0.6990468679
          0,           0,        5928,      -5.076922156,      -2.983134454,      -3.438024298,      -3.185924558,      0.7015049222
          0,           0,        5929,      -5.068515831,      -2.972932562,      -3.434832461,      -3.183323497,      0.7039351321
          0,           0,        5930,      -5.059669364,      -2.962520688,      -3.430714731,       -3.18071888,      0.7063528162
          0,           0,        5931,      -5.050451695,      -2.951957886,      -3.425712234,      -3.178121186,      0.7087509406
          0,           0,        5932,      -5.040930078,      -2.941298907,      -3.419880102,      -3.175532225,      0.7111296404
          0,           0,        5933,      -5.031169001,      -2.930594244,      -3.413283403,      -3.172948791,      0.7134917804
          0,           0,        5934,      -5.021229454,      -2.919889433,      -3.405994126,      -3.170366669,      0.7158411605
          0,           0,        5935,      -5.011168231,       -2.90922498,      -3.398095052,      -3.167782457,      0.7181815349
          0,           0,        5936,       -5.00103787,      -2.898637347,      -3.389659501,      -3.165706621,      0.7198906164
          0,           0,        5937,      -4.990886091,      -2.888160037,      -3.380771253,      -3.163611641,      0.7216177989
          0,           0,        5938,      -4.980755863,      -2.877822101,      -3.371517372,      -3.166446332,      0.7193451917
