"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       11854,      -9.737980662,      -7.351979491,      -8.997823366,      -5.252940951,      -10.41112442
          0,           0,       11855,      -9.738103989,      -7.352101529,      -8.998074926,      -5.253151949,      -10.41117961
          0,           0,       11856,      -9.738227335,      -7.352223369,      -8.998328882,      -5.253363012,       -10.4112348
          0,           0,       11857,      -9.738350652,      -7.352344979,      -8.998576512,       -5.25357392,      -10.41128997
          0,           0,       11858,      -9.738473987,      -7.352466413,      -8.998828581,      -5.253784891,      -10.41134513
          0,           0,       11859,      -9.738597298,       -7.35258763,      -8.999081407,      -5.253995837,      -10.41140028
          0,           0,       11860,      -9.738720609,      -7.352708647,      -8.999332045,      -5.254206286,      -10.41145541
          0,           0,       11861,      -9.738843921,      -7.352829464,      -8.999583895,       -5.25441731,      -10.41151053
          0,           0,       11862,      -9.738967206,      -7.352950077,      -8.999835438,      -5.254628054,      -10.41156564
          0,           0,       11863,      -9.739090505,       -7.35307049,      -9.000084761,      -5.254838774,      -10.41162073
          0,           0,       11864,      -9.739213768,      -7.353190686,      -9.000340617,      -5.255049091,      -10.41167581
          0,           0,       11865,      -9.739337058,      -7.353310684,      -9.000588794,      -5.255259015,      -10.41173088
          0,           0,       11866,      -9.739460307,      -7.353430492,      -9.000839286,      -5.255469506,      -10.41178594
          0,           0,       11867,      -9.739583579,      -7.353550089,       -9.00109103,      -5.255679729,      -10.41184098
          0,           0,       11868,       -9.73970684,      -7.353669482,      -9.001343729,      -5.255889711,      -10.41189601
          0,           0,       11869,      -9.739830082,      -7.353788659,      -9.001595261,      -5.256100058,      -10.41195103
          0,           0,       11870,      -9.739953333,      -7.353907654,        -9.0018468,      -5.256309671,      -10.41200603
          0,           0,       11871,      -9.740076568,      -7.354026441,      -9.002095068,      -5.256519774,      -10.41206102
          0,           0,       11872,      -9.740199799,      -7.354145021,      -9.002345048,      -5.256729501,        -10.412116
          0,           0,       11873,      -9.740323017,      -7.354263384,      -9.002600962,      -5.256939105,      -10.41217096
          0,           0,       11874,      -9.740446233,      -7.354381581,      -9.002847633,      -5.257149019,      -10.41222592
          0,           0,       11875,      -9.740569453,      -7.354499548,      -9.003099374,      -5.257358126,      -10.41228086
          0,           0,       11876,      -9.740692668,      -7.354617316,      -9.003354575,      -5.257567472,      -10.41233578
          0,           0,       11877,       -9.74081587,      -7.354734885,       -9.00360297,      -5.257777029,       -10.4123907
          0,           0,       11878,      -9.740939059,      -7.354852259,       -9.00385406,      -5.257986105,       -10.4124456
          0,           0,       11879,      -9.741062254,      -7.354969425,      -9.004105366,        -5.2581952,      -10.41250048
          0,           0,       11880,      -9.741185425,      -7.355086385,      -9.004357531,      -5.258405027,      -10.41255536
          0,           0,       11881,      -9.741308613,      -7.355203129,      -9.004604423,      -5.258613268,      -10.41261021
          0,           0,       11882,      -9.741431779,      -7.355319705,        -9.0048602,       -5.25882262,      -10.41266506
          0,           0,       11883,      -9.741554931,      -7.355436058,       -9.00510705,      -5.259031118,       -10.4127199
          0,           0,       11884,      -9.741678075,       -7.35555221,      -9.005361178,      -5.259239641,      -10.41277472
          0,           0,       11885,       -9.74180122,      -7.355668175,      -9.005610797,      -5.259448897,      -10.41282953
          0,           0,       11886,      -9.741924354,      -7.355783907,      -9.005862852,      -5.259657087,      -10.41288433
          0,           0,       11887,      -9.742047492,      -7.355899474,       -9.00611498,      -5.259865699,      -10.41293911
          0,           0,       11888,      -9.742170606,      -7.356014809,      -9.006362281,      -5.260074274,      -10.41299389
          0,           0,       11889,      -9.742293736,      -7.356129976,      -9.006612927,      -5.260282946,      -10.41304865
          0,           0,       11890,      -9.742416862,      -7.356244904,      -9.006867314,      -5.260490323,      -10.41310339
          0,           0,       11891,      -9.742539968,      -7.356359631,      -9.007114166,      -5.260698329,      -10.41315812
          0,           0,       11892,      -9.742663073,      -7.356474201,      -9.007367611,      -5.260906944,      -10.41321284
          0,           0,       11893,      -9.742786168,      -7.356588521,      -9.007618279,      -5.261114477,      -10.41326755
          0,           0,       11894,      -9.742909262,      -7.356702662,      -9.007866528,      -5.261322831,      -10.41332224
          0,           0,       11895,       -9.74303236,      -7.356816598,      -9.008115273,       -5.26153035,      -10.41337693
          0,           0,       11896,      -9.743155448,      -7.356930343,      -9.008370782,      -5.261738042,      -10.41343159
          0,           0,       11897,      -9.743278514,      -7.357043881,       -9.00861968,      -5.261945677,      -10.41348625
          0,           0,       11898,       -9.74340158,      -7.357157205,      -9.008868034,      -5.262152834,      -10.41354089
          0,           0,       11899,      -9.743524644,      -7.357270347,      -9.009121378,      -5.262360765,      -10.41359552
          0,           0,       11900,      -9.743647693,      -7.357383277,      -9.009371249,      -5.262568095,      -10.41365014
          0,           0,       11901,      -9.743770739,      -7.357496017,      -9.009622809,      -5.262775662,      -10.41370475
          0,           0,       11902,      -9.743893785,      -7.357608542,      -9.009870104,        -5.2629824,      -10.41375934
          0,           0,       11903,      -9.744016805,      -7.357720877,      -9.010123578,      -5.263189335,      -10.41381392
          0,           0,       11904,      -9.744139842,      -7.357833002,      -9.010377188,      -5.263396793,      -10.41386849
          0,           0,       11905,      -9.744262846,      -7.357944942,      -9.010622777,      -5.263603432,      -10.41392304
          0,           0,       11906,      -9.744385848,      -7.358056668,      -9.010871054,      -5.263810974,      -10.41397758
          0,           0,       11907,      -9.744508873,      -7.358168178,      -9.011127287,      -5.264016827,      -10.41403211
          0,           0,       11908,      -9.744631877,      -7.358279523,       -9.01137378,      -5.264223838,      -10.41408663
          0,           0,       11909,      -9.744754868,      -7.358390661,       -9.01162451,      -5.264430285,      -10.41414113
          0,           0,       11910,      -9.744877859,      -7.358501586,      -9.011878018,      -5.264637007,      -10.41419562
          0,           0,       11911,      -9.745000845,      -7.358612307,       -9.01212571,      -5.264842827,       -10.4142501
          0,           0,       11912,      -9.745123831,      -7.358722845,      -9.012374282,       -5.26504944,      -10.41430456
          0,           0,       11913,      -9.745246793,      -7.358833168,      -9.012625617,       -5.26525564,      -10.41435902
          0,           0,       11914,       -9.74536976,      -7.358943295,      -9.012873511,      -5.265461414,      -10.41441345
